id,loan_amnt,int_rate,issue_d,purpose,addr_state,start_year
15632,5000,16.49%,5/1/11,moving,NY,2011
15645,3600,7.49%,5/1/11,other,NY,2011
15673,21500,16.89%,5/1/11,house,NY,2011
15680,35000,13.49%,5/1/11,major_purchase,NY,2011
15724,7000,12.99%,5/1/11,wedding,NY,2011
15730,15000,15.99%,5/1/11,debt_consolidation,NY,2011
15756,25000,14.79%,5/1/11,credit_card,NY,2011
15766,9600,12.99%,5/1/11,debt_consolidation,NY,2011
15775,10000,15.99%,5/1/11,home_improvement,NY,2011
15776,12000,7.49%,5/1/11,debt_consolidation,NY,2011
15826,12000,7.49%,5/1/11,debt_consolidation,NY,2011
15839,6000,13.99%,5/1/11,car,NY,2011
15857,7000,11.99%,5/1/11,other,NY,2011
15859,6000,16.89%,5/1/11,small_business,NY,2011
15875,4000,7.49%,5/1/11,other,NY,2011
15919,18225,12.99%,5/1/11,debt_consolidation,NY,2011
15929,5400,5.99%,5/1/11,debt_consolidation,NY,2011
15939,2500,8.49%,5/1/11,other,NY,2011
15950,7200,11.49%,4/1/11,debt_consolidation,NY,2011
15967,15600,10.99%,5/1/11,credit_card,NY,2011
15970,11500,15.23%,5/1/11,small_business,NY,2011
15975,16000,11.99%,4/1/11,debt_consolidation,NY,2011
15990,15000,13.43%,4/1/11,debt_consolidation,NY,2011
16003,8000,18.25%,5/1/11,wedding,NY,2011
16013,8000,16.02%,4/1/11,other,NY,2011
16016,8000,15.28%,5/1/11,credit_card,NY,2011
16025,12200,12.68%,5/1/11,other,NY,2011
16036,21000,15.65%,5/1/11,debt_consolidation,NY,2011
16039,6000,10.37%,4/1/11,car,NY,2011
16043,7000,10.37%,4/1/11,debt_consolidation,NY,2011
16052,30000,16.77%,5/1/11,debt_consolidation,NY,2011
16058,30000,16.02%,5/1/11,credit_card,NY,2011
16061,25000,10.37%,4/1/11,debt_consolidation,NY,2011
16073,22475,13.80%,5/1/11,small_business,NY,2011
16086,7500,5.79%,5/1/11,debt_consolidation,NY,2011
16100,11000,10.00%,4/1/11,credit_card,NY,2011
16107,18000,14.91%,5/1/11,small_business,NY,2011
16114,5600,7.29%,4/1/11,debt_consolidation,NY,2011
16135,10000,10.74%,4/1/11,debt_consolidation,NY,2011
16136,8000,7.29%,4/1/11,home_improvement,NY,2011
16147,24000,10.37%,4/1/11,debt_consolidation,NY,2011
16150,3425,13.43%,4/1/11,major_purchase,NY,2011
16154,10000,14.91%,4/1/11,debt_consolidation,NY,2011
16161,20000,13.43%,4/1/11,debt_consolidation,NY,2011
16167,7800,10.00%,4/1/11,medical,NY,2011
16170,12000,5.79%,5/1/11,debt_consolidation,NY,2011
16178,14500,13.06%,4/1/11,other,NY,2011
16185,10000,10.00%,4/1/11,credit_card,NY,2011
16207,25000,13.80%,5/1/11,debt_consolidation,NY,2011
16210,4500,7.66%,4/1/11,debt_consolidation,NY,2011
16265,16000,10.74%,5/1/11,other,NY,2011
16266,23000,14.54%,5/1/11,debt_consolidation,NY,2011
16274,27600,15.65%,4/1/11,debt_consolidation,NY,2011
16300,10000,7.66%,4/1/11,debt_consolidation,NY,2011
16312,10000,10.00%,4/1/11,debt_consolidation,NY,2011
16313,3000,10.37%,4/1/11,debt_consolidation,NY,2011
16314,10000,18.25%,5/1/11,small_business,NY,2011
16333,5500,11.11%,4/1/11,debt_consolidation,NY,2011
16348,3000,10.37%,4/1/11,other,NY,2011
16360,10000,13.43%,4/1/11,wedding,NY,2011
16366,3000,13.43%,4/1/11,debt_consolidation,NY,2011
16372,24000,20.85%,4/1/11,medical,NY,2011
16381,2800,15.65%,4/1/11,other,NY,2011
16383,6000,10.00%,4/1/11,car,NY,2011
16395,8500,10.37%,4/1/11,credit_card,NY,2011
16410,30000,17.88%,4/1/11,wedding,NY,2011
16427,7500,10.37%,4/1/11,car,NY,2011
16435,16000,13.80%,4/1/11,small_business,NY,2011
16448,35000,21.22%,4/1/11,credit_card,NY,2011
16466,12000,14.54%,4/1/11,home_improvement,NY,2011
16475,5000,16.40%,4/1/11,other,NY,2011
16477,15000,16.40%,5/1/11,debt_consolidation,NY,2011
16507,25000,10.37%,4/1/11,wedding,NY,2011
16542,7000,7.29%,4/1/11,other,NY,2011
16546,18000,10.37%,4/1/11,debt_consolidation,NY,2011
16547,15000,7.29%,4/1/11,debt_consolidation,NY,2011
16557,3500,7.29%,4/1/11,car,NY,2011
16576,1200,14.91%,4/1/11,medical,NY,2011
16598,16000,15.65%,4/1/11,debt_consolidation,NY,2011
16599,6000,7.66%,4/1/11,car,NY,2011
16603,2000,7.29%,4/1/11,major_purchase,NY,2011
16608,8000,7.66%,4/1/11,other,NY,2011
16615,10000,16.77%,4/1/11,debt_consolidation,NY,2011
16618,4000,12.68%,4/1/11,vacation,NY,2011
16651,4200,12.68%,4/1/11,major_purchase,NY,2011
16668,9350,10.00%,4/1/11,car,NY,2011
16679,19000,12.68%,4/1/11,debt_consolidation,NY,2011
16687,21000,10.37%,4/1/11,credit_card,NY,2011
16723,8000,15.28%,4/1/11,debt_consolidation,NY,2011
16724,25000,18.25%,4/1/11,debt_consolidation,NY,2011
16742,8000,10.37%,4/1/11,debt_consolidation,NY,2011
16749,6000,7.66%,4/1/11,house,NY,2011
16798,10000,7.29%,4/1/11,wedding,NY,2011
16804,6000,16.40%,4/1/11,moving,NY,2011
16810,16000,11.11%,4/1/11,debt_consolidation,NY,2011
16816,4800,18.25%,4/1/11,other,NY,2011
16818,6850,6.92%,4/1/11,debt_consolidation,NY,2011
16828,11000,10.00%,4/1/11,debt_consolidation,NY,2011
16837,3000,10.74%,4/1/11,debt_consolidation,NY,2011
16849,1000,11.11%,4/1/11,car,NY,2011
16867,2700,10.00%,4/1/11,credit_card,NY,2011
16886,6000,14.91%,4/1/11,credit_card,NY,2011
16896,10000,7.29%,4/1/11,debt_consolidation,NY,2011
16897,3500,10.00%,4/1/11,other,NY,2011
16907,21450,7.29%,4/1/11,debt_consolidation,NY,2011
16920,15000,11.11%,4/1/11,debt_consolidation,NY,2011
16951,8750,9.63%,4/1/11,debt_consolidation,NY,2011
16953,1000,7.29%,4/1/11,other,NY,2011
16954,7000,7.29%,4/1/11,home_improvement,NY,2011
16984,9200,6.92%,4/1/11,credit_card,NY,2011
16994,35000,15.65%,4/1/11,debt_consolidation,NY,2011
16997,21000,11.11%,4/1/11,small_business,NY,2011
17000,16000,16.40%,4/1/11,wedding,NY,2011
17001,6000,17.14%,4/1/11,major_purchase,NY,2011
17002,2400,7.66%,4/1/11,other,NY,2011
17020,10000,10.37%,4/1/11,debt_consolidation,NY,2011
17035,20000,10.37%,4/1/11,debt_consolidation,NY,2011
17046,30000,20.48%,4/1/11,debt_consolidation,NY,2011
17076,6400,14.91%,4/1/11,small_business,NY,2011
17109,15000,12.68%,4/1/11,debt_consolidation,NY,2011
17135,25000,12.68%,4/1/11,home_improvement,NY,2011
17145,20000,10.74%,4/1/11,debt_consolidation,NY,2011
17157,4000,12.68%,4/1/11,other,NY,2011
17165,18000,7.66%,4/1/11,debt_consolidation,NY,2011
17204,15850,18.25%,4/1/11,other,NY,2011
17223,5475,12.68%,4/1/11,credit_card,NY,2011
17246,2000,7.66%,4/1/11,other,NY,2011
17280,20000,15.65%,4/1/11,credit_card,NY,2011
17306,10800,5.42%,4/1/11,credit_card,NY,2011
17332,20000,19.36%,4/1/11,debt_consolidation,NY,2011
17348,12000,5.79%,4/1/11,debt_consolidation,NY,2011
17368,20000,20.11%,4/1/11,moving,NY,2011
17403,4000,14.91%,4/1/11,home_improvement,NY,2011
17409,6850,10.37%,4/1/11,debt_consolidation,NY,2011
17423,2800,5.79%,4/1/11,credit_card,NY,2011
17427,15000,13.06%,4/1/11,debt_consolidation,NY,2011
17446,20000,16.40%,4/1/11,debt_consolidation,NY,2011
17451,6000,16.77%,4/1/11,major_purchase,NY,2011
17484,2150,10.37%,3/1/11,debt_consolidation,NY,2011
17494,6000,12.68%,4/1/11,credit_card,NY,2011
17495,10000,7.66%,4/1/11,debt_consolidation,NY,2011
17512,2000,13.80%,4/1/11,other,NY,2011
17520,8000,7.66%,4/1/11,debt_consolidation,NY,2011
17543,18000,12.68%,3/1/11,debt_consolidation,NY,2011
17545,16000,13.80%,4/1/11,home_improvement,NY,2011
17546,18725,10.37%,4/1/11,debt_consolidation,NY,2011
17549,16000,13.43%,3/1/11,debt_consolidation,NY,2011
17574,6000,15.28%,4/1/11,wedding,NY,2011
17586,13000,14.54%,3/1/11,debt_consolidation,NY,2011
17587,4000,7.66%,3/1/11,home_improvement,NY,2011
17609,30000,19.74%,3/1/11,debt_consolidation,NY,2011
17639,6000,7.29%,3/1/11,debt_consolidation,NY,2011
17643,3000,14.17%,3/1/11,debt_consolidation,NY,2011
17654,15000,7.29%,3/1/11,debt_consolidation,NY,2011
17676,8000,10.74%,4/1/11,debt_consolidation,NY,2011
17687,26000,12.68%,3/1/11,small_business,NY,2011
17690,4500,7.29%,3/1/11,debt_consolidation,NY,2011
17692,12000,12.68%,3/1/11,debt_consolidation,NY,2011
17714,20000,16.02%,4/1/11,debt_consolidation,NY,2011
17718,11575,14.91%,3/1/11,debt_consolidation,NY,2011
17724,3000,7.66%,3/1/11,moving,NY,2011
17732,10000,16.77%,4/1/11,small_business,NY,2011
17734,24000,7.66%,3/1/11,credit_card,NY,2011
17740,4800,6.92%,3/1/11,other,NY,2011
17750,21000,11.11%,3/1/11,debt_consolidation,NY,2011
17780,10000,9.63%,4/1/11,major_purchase,NY,2011
17787,8500,5.79%,3/1/11,debt_consolidation,NY,2011
17790,21250,16.40%,3/1/11,debt_consolidation,NY,2011
17791,5000,14.17%,3/1/11,debt_consolidation,NY,2011
17796,9600,14.91%,3/1/11,major_purchase,NY,2011
17804,10000,12.68%,4/1/11,credit_card,NY,2011
17807,9000,13.80%,3/1/11,debt_consolidation,NY,2011
17826,34800,16.77%,3/1/11,debt_consolidation,NY,2011
17830,16800,9.63%,3/1/11,debt_consolidation,NY,2011
17836,12000,11.11%,3/1/11,debt_consolidation,NY,2011
17846,4950,16.40%,3/1/11,car,NY,2011
17857,8000,7.29%,3/1/11,debt_consolidation,NY,2011
17859,15200,10.74%,3/1/11,debt_consolidation,NY,2011
17867,7000,10.74%,3/1/11,other,NY,2011
17874,21000,12.68%,4/1/11,debt_consolidation,NY,2011
17886,33000,16.40%,3/1/11,home_improvement,NY,2011
17893,4000,5.79%,4/1/11,debt_consolidation,NY,2011
17911,12500,11.11%,3/1/11,debt_consolidation,NY,2011
17924,35000,10.37%,3/1/11,other,NY,2011
17937,5000,12.68%,3/1/11,small_business,NY,2011
17945,4500,11.11%,3/1/11,credit_card,NY,2011
17946,20000,10.74%,3/1/11,other,NY,2011
17951,9600,15.65%,3/1/11,debt_consolidation,NY,2011
17968,3500,10.37%,3/1/11,credit_card,NY,2011
17969,6000,6.92%,3/1/11,major_purchase,NY,2011
17973,5000,16.77%,3/1/11,debt_consolidation,NY,2011
17978,5400,11.11%,3/1/11,home_improvement,NY,2011
17992,12000,7.29%,3/1/11,major_purchase,NY,2011
17994,8000,10.00%,3/1/11,small_business,NY,2011
17999,12000,10.37%,3/1/11,car,NY,2011
18005,10000,14.91%,3/1/11,debt_consolidation,NY,2011
18006,15000,14.54%,3/1/11,debt_consolidation,NY,2011
18044,3000,6.92%,3/1/11,major_purchase,NY,2011
18048,6600,13.06%,3/1/11,debt_consolidation,NY,2011
18064,7500,5.79%,3/1/11,debt_consolidation,NY,2011
18086,7000,7.29%,4/1/11,major_purchase,NY,2011
18090,14400,7.29%,3/1/11,debt_consolidation,NY,2011
18093,9000,16.40%,3/1/11,credit_card,NY,2011
18107,3075,5.42%,3/1/11,car,NY,2011
18119,3600,10.00%,3/1/11,debt_consolidation,NY,2011
18129,8000,7.66%,3/1/11,vacation,NY,2011
18134,10000,10.37%,3/1/11,debt_consolidation,NY,2011
18138,9050,7.29%,3/1/11,credit_card,NY,2011
18168,6000,10.74%,3/1/11,major_purchase,NY,2011
18176,12000,15.28%,3/1/11,debt_consolidation,NY,2011
18184,6000,7.66%,3/1/11,debt_consolidation,NY,2011
18201,12000,11.11%,3/1/11,small_business,NY,2011
18203,16000,12.68%,3/1/11,debt_consolidation,NY,2011
18204,2500,10.74%,3/1/11,debt_consolidation,NY,2011
18223,35000,19.36%,3/1/11,debt_consolidation,NY,2011
18252,5000,6.92%,3/1/11,car,NY,2011
18261,6400,6.92%,3/1/11,home_improvement,NY,2011
18268,10000,16.02%,3/1/11,debt_consolidation,NY,2011
18345,6800,5.79%,3/1/11,debt_consolidation,NY,2011
18361,10000,16.02%,3/1/11,debt_consolidation,NY,2011
18380,10000,13.80%,3/1/11,debt_consolidation,NY,2011
18396,7000,5.42%,3/1/11,home_improvement,NY,2011
18423,12000,13.43%,3/1/11,credit_card,NY,2011
18431,14000,15.28%,3/1/11,debt_consolidation,NY,2011
18439,23000,18.25%,3/1/11,debt_consolidation,NY,2011
18440,8000,11.11%,3/1/11,debt_consolidation,NY,2011
18472,16000,13.06%,3/1/11,debt_consolidation,NY,2011
18474,11850,11.11%,3/1/11,credit_card,NY,2011
18481,4000,7.29%,3/1/11,wedding,NY,2011
18486,7200,5.42%,3/1/11,debt_consolidation,NY,2011
18496,3500,10.00%,3/1/11,major_purchase,NY,2011
18501,13200,10.00%,3/1/11,debt_consolidation,NY,2011
18512,9600,13.80%,3/1/11,debt_consolidation,NY,2011
18515,5600,13.80%,3/1/11,debt_consolidation,NY,2011
18525,7000,5.79%,3/1/11,vacation,NY,2011
18536,5000,6.92%,3/1/11,car,NY,2011
18555,3750,10.00%,3/1/11,debt_consolidation,NY,2011
18574,25000,18.62%,3/1/11,debt_consolidation,NY,2011
18586,6000,17.51%,3/1/11,car,NY,2011
18597,12000,7.66%,3/1/11,debt_consolidation,NY,2011
18598,12000,7.29%,3/1/11,debt_consolidation,NY,2011
18616,6000,10.00%,3/1/11,wedding,NY,2011
18627,16000,13.06%,3/1/11,debt_consolidation,NY,2011
18628,4000,5.42%,3/1/11,car,NY,2011
18636,24000,13.06%,3/1/11,debt_consolidation,NY,2011
18644,2800,12.68%,3/1/11,credit_card,NY,2011
18650,4800,13.43%,3/1/11,credit_card,NY,2011
18651,5000,16.02%,3/1/11,debt_consolidation,NY,2011
18665,21350,13.06%,3/1/11,debt_consolidation,NY,2011
18674,25000,13.06%,3/1/11,credit_card,NY,2011
18704,15000,13.06%,3/1/11,credit_card,NY,2011
18728,8000,7.66%,3/1/11,home_improvement,NY,2011
18746,11200,12.68%,3/1/11,credit_card,NY,2011
18771,5600,7.29%,3/1/11,debt_consolidation,NY,2011
18775,3600,6.92%,3/1/11,major_purchase,NY,2011
18786,5700,7.29%,3/1/11,other,NY,2011
18798,12000,10.00%,3/1/11,debt_consolidation,NY,2011
18801,18000,16.77%,3/1/11,debt_consolidation,NY,2011
18805,19000,17.14%,3/1/11,debt_consolidation,NY,2011
18807,16000,17.14%,3/1/11,debt_consolidation,NY,2011
18824,6000,5.79%,3/1/11,home_improvement,NY,2011
18834,4500,7.29%,3/1/11,home_improvement,NY,2011
18836,1400,10.00%,3/1/11,debt_consolidation,NY,2011
18838,12800,11.11%,3/1/11,wedding,NY,2011
18840,11400,7.66%,3/1/11,debt_consolidation,NY,2011
18842,12000,6.92%,3/1/11,debt_consolidation,NY,2011
18844,30000,18.25%,3/1/11,debt_consolidation,NY,2011
18846,12000,7.29%,3/1/11,home_improvement,NY,2011
18848,10000,13.06%,3/1/11,debt_consolidation,NY,2011
18871,30800,17.88%,3/1/11,debt_consolidation,NY,2011
18895,3000,15.28%,3/1/11,car,NY,2011
18904,7400,5.42%,3/1/11,car,NY,2011
18908,5000,6.92%,3/1/11,debt_consolidation,NY,2011
18915,11000,10.37%,3/1/11,wedding,NY,2011
18933,10000,12.68%,3/1/11,debt_consolidation,NY,2011
18965,35000,19.74%,3/1/11,debt_consolidation,NY,2011
18996,7500,5.79%,2/1/11,debt_consolidation,NY,2011
18999,10000,7.29%,3/1/11,debt_consolidation,NY,2011
19003,4000,10.74%,3/1/11,credit_card,NY,2011
19027,4200,16.77%,2/1/11,major_purchase,NY,2011
19047,7200,14.54%,2/1/11,debt_consolidation,NY,2011
19051,5000,5.42%,2/1/11,small_business,NY,2011
19057,7000,6.92%,3/1/11,debt_consolidation,NY,2011
19059,6000,10.37%,3/1/11,small_business,NY,2011
19090,10000,15.65%,3/1/11,debt_consolidation,NY,2011
19098,15000,10.37%,2/1/11,debt_consolidation,NY,2011
19114,6000,5.42%,2/1/11,wedding,NY,2011
19126,12000,5.79%,2/1/11,credit_card,NY,2011
19153,9450,10.74%,2/1/11,debt_consolidation,NY,2011
19154,9450,20.48%,2/1/11,debt_consolidation,NY,2011
19157,10600,16.02%,2/1/11,debt_consolidation,NY,2011
19162,1500,5.79%,2/1/11,home_improvement,NY,2011
19175,20000,10.37%,2/1/11,debt_consolidation,NY,2011
19177,15000,14.17%,2/1/11,debt_consolidation,NY,2011
19181,4500,5.42%,2/1/11,credit_card,NY,2011
19196,6000,14.17%,2/1/11,debt_consolidation,NY,2011
19201,6000,19.36%,2/1/11,debt_consolidation,NY,2011
19203,4000,10.37%,2/1/11,major_purchase,NY,2011
19209,17000,11.11%,2/1/11,debt_consolidation,NY,2011
19234,8075,13.06%,2/1/11,debt_consolidation,NY,2011
19237,8000,9.63%,2/1/11,wedding,NY,2011
19239,4800,12.68%,2/1/11,debt_consolidation,NY,2011
19241,12000,6.92%,2/1/11,other,NY,2011
19244,4500,7.29%,2/1/11,other,NY,2011
19246,7200,13.06%,2/1/11,credit_card,NY,2011
19278,9600,10.37%,2/1/11,credit_card,NY,2011
19280,10000,10.37%,3/1/11,other,NY,2011
19281,5000,10.00%,3/1/11,house,NY,2011
19305,13000,17.51%,2/1/11,debt_consolidation,NY,2011
19309,3000,5.79%,2/1/11,major_purchase,NY,2011
19316,6000,13.80%,2/1/11,debt_consolidation,NY,2011
19317,4000,5.42%,2/1/11,debt_consolidation,NY,2011
19320,10000,7.29%,2/1/11,medical,NY,2011
19323,9000,14.91%,2/1/11,home_improvement,NY,2011
19330,10000,6.92%,2/1/11,debt_consolidation,NY,2011
19332,6000,9.63%,2/1/11,debt_consolidation,NY,2011
19347,12000,17.14%,3/1/11,debt_consolidation,NY,2011
19354,10000,9.63%,2/1/11,credit_card,NY,2011
19360,7200,13.06%,2/1/11,debt_consolidation,NY,2011
19367,7875,13.80%,2/1/11,medical,NY,2011
19378,3000,7.29%,2/1/11,debt_consolidation,NY,2011
19407,7500,9.63%,2/1/11,debt_consolidation,NY,2011
19430,18000,16.02%,2/1/11,debt_consolidation,NY,2011
19472,28000,11.11%,2/1/11,debt_consolidation,NY,2011
19495,35000,21.22%,2/1/11,debt_consolidation,NY,2011
19502,5500,15.28%,2/1/11,credit_card,NY,2011
19506,12000,12.68%,2/1/11,debt_consolidation,NY,2011
19512,8400,10.37%,2/1/11,debt_consolidation,NY,2011
19513,12000,13.80%,2/1/11,debt_consolidation,NY,2011
19521,10000,18.99%,2/1/11,debt_consolidation,NY,2011
19536,5000,9.63%,2/1/11,credit_card,NY,2011
19580,12250,10.37%,2/1/11,debt_consolidation,NY,2011
19592,12000,7.29%,2/1/11,credit_card,NY,2011
19593,25475,15.28%,2/1/11,debt_consolidation,NY,2011
19613,12000,11.11%,2/1/11,home_improvement,NY,2011
19625,10500,10.74%,2/1/11,debt_consolidation,NY,2011
19635,15000,18.99%,2/1/11,debt_consolidation,NY,2011
19638,4800,5.42%,2/1/11,debt_consolidation,NY,2011
19653,8000,7.66%,2/1/11,credit_card,NY,2011
19659,14000,10.74%,2/1/11,debt_consolidation,NY,2011
19660,12000,13.80%,2/1/11,debt_consolidation,NY,2011
19661,13000,10.37%,2/1/11,vacation,NY,2011
19662,15000,10.37%,2/1/11,debt_consolidation,NY,2011
19665,7000,13.80%,2/1/11,car,NY,2011
19675,10000,17.88%,2/1/11,debt_consolidation,NY,2011
19679,3000,9.63%,2/1/11,other,NY,2011
19685,16000,19.74%,2/1/11,debt_consolidation,NY,2011
19694,5000,12.68%,2/1/11,moving,NY,2011
19700,14400,10.00%,2/1/11,credit_card,NY,2011
19724,2500,17.14%,2/1/11,debt_consolidation,NY,2011
19731,10000,6.92%,2/1/11,debt_consolidation,NY,2011
19742,8000,10.37%,2/1/11,debt_consolidation,NY,2011
19748,5000,15.65%,2/1/11,wedding,NY,2011
19755,15000,16.02%,2/1/11,debt_consolidation,NY,2011
19769,10000,7.29%,2/1/11,small_business,NY,2011
19771,21000,10.37%,2/1/11,debt_consolidation,NY,2011
19774,10000,7.29%,2/1/11,house,NY,2011
19775,12250,10.74%,2/1/11,debt_consolidation,NY,2011
19776,8000,16.77%,2/1/11,debt_consolidation,NY,2011
19778,12000,15.28%,2/1/11,debt_consolidation,NY,2011
19793,11000,10.74%,2/1/11,other,NY,2011
19794,6000,5.42%,2/1/11,debt_consolidation,NY,2011
19802,3000,10.00%,2/1/11,moving,NY,2011
19805,35000,18.99%,2/1/11,debt_consolidation,NY,2011
19807,4000,16.02%,2/1/11,home_improvement,NY,2011
19821,8000,6.92%,2/1/11,other,NY,2011
19830,12000,10.37%,2/1/11,debt_consolidation,NY,2011
19840,16000,11.11%,2/1/11,debt_consolidation,NY,2011
19843,10000,7.29%,2/1/11,major_purchase,NY,2011
19845,13000,7.29%,2/1/11,debt_consolidation,NY,2011
19847,4975,5.79%,2/1/11,car,NY,2011
19849,5500,10.37%,2/1/11,major_purchase,NY,2011
19850,9000,7.29%,2/1/11,debt_consolidation,NY,2011
19851,7250,5.42%,2/1/11,debt_consolidation,NY,2011
19852,12000,13.80%,2/1/11,debt_consolidation,NY,2011
19853,8100,7.29%,2/1/11,debt_consolidation,NY,2011
19856,15000,10.74%,2/1/11,debt_consolidation,NY,2011
19874,10000,13.80%,2/1/11,car,NY,2011
19876,32000,19.74%,2/1/11,debt_consolidation,NY,2011
19877,16000,15.28%,2/1/11,debt_consolidation,NY,2011
19890,30000,16.40%,2/1/11,debt_consolidation,NY,2011
19901,25000,13.06%,2/1/11,debt_consolidation,NY,2011
19902,10400,7.66%,2/1/11,debt_consolidation,NY,2011
19903,30000,17.88%,2/1/11,debt_consolidation,NY,2011
19907,9850,9.63%,2/1/11,debt_consolidation,NY,2011
19916,18000,13.06%,2/1/11,debt_consolidation,NY,2011
19923,9000,11.11%,2/1/11,debt_consolidation,NY,2011
19931,18250,21.22%,2/1/11,small_business,NY,2011
19939,6000,5.42%,2/1/11,car,NY,2011
19947,7200,5.79%,2/1/11,small_business,NY,2011
19959,1500,12.68%,2/1/11,other,NY,2011
19963,1600,10.74%,2/1/11,major_purchase,NY,2011
19994,14400,7.66%,2/1/11,debt_consolidation,NY,2011
20008,2000,7.66%,2/1/11,major_purchase,NY,2011
20025,25000,10.74%,2/1/11,debt_consolidation,NY,2011
20038,10000,20.85%,2/1/11,wedding,NY,2011
20043,4800,11.11%,2/1/11,car,NY,2011
20050,5000,11.11%,2/1/11,major_purchase,NY,2011
20054,5000,13.06%,2/1/11,home_improvement,NY,2011
20068,15000,19.74%,2/1/11,home_improvement,NY,2011
20088,7875,14.91%,2/1/11,debt_consolidation,NY,2011
20090,4975,10.37%,2/1/11,debt_consolidation,NY,2011
20092,12000,12.68%,2/1/11,debt_consolidation,NY,2011
20098,8050,10.00%,2/1/11,debt_consolidation,NY,2011
20105,10000,10.00%,2/1/11,debt_consolidation,NY,2011
20111,8500,6.92%,2/1/11,car,NY,2011
20113,12000,7.29%,2/1/11,other,NY,2011
20115,13050,7.66%,2/1/11,debt_consolidation,NY,2011
20135,16000,10.74%,2/1/11,debt_consolidation,NY,2011
20143,25000,15.65%,2/1/11,home_improvement,NY,2011
20144,15000,7.66%,2/1/11,credit_card,NY,2011
20154,4000,10.37%,2/1/11,moving,NY,2011
20165,5800,10.37%,2/1/11,credit_card,NY,2011
20189,9600,14.17%,2/1/11,credit_card,NY,2011
20203,3700,10.74%,2/1/11,credit_card,NY,2011
20206,7500,11.11%,2/1/11,debt_consolidation,NY,2011
20213,20000,18.99%,2/1/11,small_business,NY,2011
20222,10000,12.68%,2/1/11,home_improvement,NY,2011
20229,13000,18.25%,2/1/11,credit_card,NY,2011
20237,12000,11.11%,2/1/11,other,NY,2011
20251,12000,7.66%,2/1/11,debt_consolidation,NY,2011
20280,12000,10.37%,2/1/11,credit_card,NY,2011
20283,8000,6.92%,2/1/11,debt_consolidation,NY,2011
20292,17000,7.66%,2/1/11,major_purchase,NY,2011
20296,7000,7.29%,2/1/11,major_purchase,NY,2011
20299,7200,5.79%,2/1/11,debt_consolidation,NY,2011
20303,25000,13.80%,1/1/11,home_improvement,NY,2011
20305,7200,6.92%,2/1/11,credit_card,NY,2011
20326,6000,10.00%,1/1/11,debt_consolidation,NY,2011
20340,12000,7.66%,1/1/11,debt_consolidation,NY,2011
20341,9600,12.68%,1/1/11,debt_consolidation,NY,2011
20344,15000,13.43%,2/1/11,debt_consolidation,NY,2011
20347,20000,13.80%,1/1/11,wedding,NY,2011
20375,6000,5.79%,2/1/11,medical,NY,2011
20378,7750,10.37%,1/1/11,debt_consolidation,NY,2011
20382,6800,13.06%,1/1/11,car,NY,2011
20383,25000,21.59%,2/1/11,small_business,NY,2011
20394,12500,10.37%,2/1/11,debt_consolidation,NY,2011
20432,12000,10.37%,1/1/11,debt_consolidation,NY,2011
20436,20000,11.11%,1/1/11,debt_consolidation,NY,2011
20449,10200,12.68%,1/1/11,debt_consolidation,NY,2011
20463,15250,14.17%,1/1/11,credit_card,NY,2011
20478,25000,16.02%,1/1/11,debt_consolidation,NY,2011
20487,17600,11.11%,1/1/11,debt_consolidation,NY,2011
20493,25000,16.02%,1/1/11,debt_consolidation,NY,2011
20523,8500,17.14%,1/1/11,debt_consolidation,NY,2011
20530,6700,7.66%,1/1/11,other,NY,2011
20533,2000,10.74%,1/1/11,other,NY,2011
20534,8000,13.43%,1/1/11,major_purchase,NY,2011
20537,6000,14.17%,1/1/11,debt_consolidation,NY,2011
20543,15000,16.40%,1/1/11,debt_consolidation,NY,2011
20544,6000,5.42%,1/1/11,credit_card,NY,2011
20546,10000,10.00%,1/1/11,credit_card,NY,2011
20555,12000,13.06%,2/1/11,credit_card,NY,2011
20569,3800,15.28%,1/1/11,debt_consolidation,NY,2011
20571,9250,17.51%,1/1/11,debt_consolidation,NY,2011
20579,17000,12.68%,2/1/11,debt_consolidation,NY,2011
20582,14000,11.11%,1/1/11,debt_consolidation,NY,2011
20585,20000,13.06%,2/1/11,debt_consolidation,NY,2011
20593,6000,7.66%,1/1/11,home_improvement,NY,2011
20610,20000,14.91%,1/1/11,debt_consolidation,NY,2011
20621,11000,13.06%,1/1/11,other,NY,2011
20624,4000,11.11%,1/1/11,debt_consolidation,NY,2011
20639,5000,14.91%,1/1/11,other,NY,2011
20641,15000,9.63%,1/1/11,other,NY,2011
20642,1200,13.80%,1/1/11,major_purchase,NY,2011
20651,8500,9.63%,1/1/11,credit_card,NY,2011
20656,20000,13.06%,1/1/11,debt_consolidation,NY,2011
20657,5000,6.92%,1/1/11,other,NY,2011
20673,10000,18.99%,1/1/11,debt_consolidation,NY,2011
20689,7000,13.43%,1/1/11,debt_consolidation,NY,2011
20691,10000,14.54%,1/1/11,wedding,NY,2011
20701,6450,10.37%,1/1/11,debt_consolidation,NY,2011
20705,25000,17.14%,1/1/11,debt_consolidation,NY,2011
20706,20000,10.74%,1/1/11,major_purchase,NY,2011
20707,5000,10.74%,1/1/11,debt_consolidation,NY,2011
20715,15000,14.91%,1/1/11,debt_consolidation,NY,2011
20732,10000,6.92%,1/1/11,debt_consolidation,NY,2011
20736,13750,6.92%,1/1/11,home_improvement,NY,2011
20756,20400,13.06%,1/1/11,debt_consolidation,NY,2011
